,vac_name,salary_min,salary_max,currency,href,host
473,Инженер по автоматизации тестирования / QA Automation Engineer,150000.0,,руб.,https://hh.ru/vacancy/55436610?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
474,Ведущий программист / разработчик Linux,250000.0,,руб.,https://hh.ru/vacancy/55864542?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
475,"Заместитель руководителя отдела АСУ (Мехатроника, АСУ, Электроприводы)/Джедай робототехники",220000.0,,руб.,https://hh.ru/vacancy/55294419?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
476,Product Manager в Playfair,220000.0,275000.0,руб.,https://hh.ru/vacancy/66963008?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
477,Специалист по тестированию ПО,80000.0,,руб.,https://hh.ru/vacancy/55114759?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
478,Fullstack разработчик,70000.0,150000.0,руб.,https://hh.ru/vacancy/50179644?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
479,Аналитик,120000.0,,руб.,https://hh.ru/vacancy/66896599?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
480,Учитель в школу программирования для детей,,60000.0,руб.,https://hh.ru/vacancy/67625191?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
481,Data Engineer / MLOps,300000.0,400000.0,руб.,https://hh.ru/vacancy/67369864?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
482,PHP программист,70000.0,70000.0,руб.,https://hh.ru/vacancy/67617006?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
483,Системный аналитик,250000.0,300000.0,руб.,https://hh.ru/vacancy/67624308?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
484,Лингвист-разработчик,140000.0,,руб.,https://hh.ru/vacancy/67254627?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
485,Преподаватель по программированию,30000.0,40000.0,руб.,https://hh.ru/vacancy/67626418?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
486,Инженер-конструктор,40000.0,60000.0,руб.,https://hh.ru/vacancy/67124676?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
487,"QA Automation Engineer (Middle, Senior)",1500.0,4000.0,USD,https://hh.ru/vacancy/66227303?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
488,Middle QA специалист в команду Биллинга,200000.0,,руб.,https://hh.ru/vacancy/67250337?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
489,Software Engineer,250000.0,350000.0,руб.,https://hh.ru/vacancy/67213239?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
490,DevOps инженер,,100000.0,руб.,https://hh.ru/vacancy/51027849?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
491,Bitrix разработчик,90000.0,,руб.,https://hh.ru/vacancy/66759693?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
492,Разработчик/Программист С++,150000.0,200000.0,руб.,https://hh.ru/vacancy/67227535?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
493,Software Developer (Golang),100000.0,220000.0,руб.,https://hh.ru/vacancy/66901067?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
494,Разработчик Qt/C++,200000.0,,руб.,https://hh.ru/vacancy/67284783?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
495,Junior Site Reliability Engineer,70000.0,,руб.,https://hh.ru/vacancy/66905614?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
496,Backend-программист (Node.js),110000.0,,руб.,https://hh.ru/vacancy/67551203?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
497,Senior Data Engineer,5000.0,8000.0,USD,https://hh.ru/vacancy/67060854?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
498,Senior C++ developer-generalist,4500.0,,USD,https://hh.ru/vacancy/67399800?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
499,Инженер по автоматизации тестирования,,180000.0,руб.,https://hh.ru/vacancy/66999349?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
500,Руководитель IT-отдела / Team Lead,80000.0,120000.0,руб.,https://hh.ru/vacancy/67601731?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
501,Помощник системного администатора / программиста,,40000.0,руб.,https://hh.ru/vacancy/66928145?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
502,Middle/Senior Data Scientist,200000.0,,руб.,https://hh.ru/vacancy/67231044?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
503,Senior Software Engineer,500000.0,800000.0,руб.,https://hh.ru/vacancy/67213240?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
504,Системный программист / разработчик,150000.0,200000.0,руб.,https://hh.ru/vacancy/67538478?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
505,Ruby on Rails Developer,,5000.0,USD,https://hh.ru/vacancy/67439095?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
506,Ведущий инженер разработчик ПЛИС,100000.0,,руб.,https://hh.ru/vacancy/67369642?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
507,Системный инженер/администратор (DevOps),80000.0,150000.0,руб.,https://hh.ru/vacancy/66854006?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
508,Backend Web Developer,200000.0,,руб.,https://hh.ru/vacancy/54427078?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
509,DevOps инженер,4000.0,,USD,https://hh.ru/vacancy/67545132?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
510,Системный администратор Linux (в Сочи),180000.0,,руб.,https://hh.ru/vacancy/67548822?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
511,Senior Marketing Analyst / Старший маркетинговый аналитик,200000.0,,руб.,https://hh.ru/vacancy/67075567?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
512,Ведущий системный администратор,120000.0,150000.0,руб.,https://hh.ru/vacancy/67252796?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
513,Программист CV на С++,,180000.0,руб.,https://hh.ru/vacancy/67566837?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
514,Преподаватель программирования,50000.0,,руб.,https://hh.ru/vacancy/67380101?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
515,Quantitative Researcher,400000.0,,руб.,https://hh.ru/vacancy/67213253?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
516,Senior Devops Engineer (relocation),4000.0,6000.0,USD,https://hh.ru/vacancy/66743699?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
517,Team Lead/Senior QA Engineer,300000.0,,руб.,https://hh.ru/vacancy/67233992?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
518,Team Lead/Senior QA Engineer,300000.0,,руб.,https://hh.ru/vacancy/67233955?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
519,Программист С++ (САПР),50000.0,100000.0,руб.,https://hh.ru/vacancy/67005093?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
520,Системный администратор Linux,180000.0,,руб.,https://hh.ru/vacancy/67548224?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
521,Преподаватель компьютерных курсов для школьников,30000.0,70000.0,руб.,https://hh.ru/vacancy/67624562?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
522,Ведущий системный администратор,120000.0,200000.0,руб.,https://hh.ru/vacancy/66868116?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
523,Тестировщик программного обеспечения,,120000.0,руб.,https://hh.ru/vacancy/67003229?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
524,Программист C++ (Middle),130000.0,,руб.,https://hh.ru/vacancy/67263628?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
525,Системный инженер Astra Linux,100000.0,,руб.,https://hh.ru/vacancy/67031455?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
526,"Преподаватель по программированию, информатике",30000.0,,руб.,https://hh.ru/vacancy/67043594?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
527,Backend разработчик (Backend developer),60000.0,100000.0,руб.,https://hh.ru/vacancy/67616680?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
528,"Преподаватель IT-дисциплин, программирования",,64000.0,руб.,https://hh.ru/vacancy/67580982?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
529,Full stack разработчик,200000.0,,руб.,https://hh.ru/vacancy/66866544?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
530,Team Lead/Senior QA Engineer,300000.0,,руб.,https://hh.ru/vacancy/67233912?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
531,Системный администратор,80000.0,,руб.,https://hh.ru/vacancy/66975183?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
532,Системный администратор,40000.0,,руб.,https://hh.ru/vacancy/67519807?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
533,"Senior Backend Engineer (Remote, to Canada/USA)",5000.0,10000.0,USD,https://hh.ru/vacancy/66879263?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
534,Senior Java/Kotlin разработчик,4500.0,,USD,https://hh.ru/vacancy/66761879?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
535,Тестировщик-автоматизатор,,150000.0,руб.,https://hh.ru/vacancy/66999899?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
536,Data scientist,150000.0,200000.0,руб.,https://hh.ru/vacancy/66737331?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
537,Java Developer (middle),150000.0,,руб.,https://hh.ru/vacancy/66874086?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
538,Инженер-программист станков с ПУ 1 категории,70000.0,,руб.,https://hh.ru/vacancy/53914490?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
539,Преподаватель IT-дисциплин,48000.0,100000.0,руб.,https://hh.ru/vacancy/66864650?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
540,Разработчик информационных систем на Oracle/django (Москва),150000.0,,руб.,https://hh.ru/vacancy/66076649?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
541,Лингвист-аналитик (со знанием арабского языка),90000.0,,руб.,https://hh.ru/vacancy/53935399?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
542,"Преподаватель IT дисциплин (языки программирования, информатика, программирование)",48000.0,120000.0,руб.,https://hh.ru/vacancy/54662093?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
543,Преподаватель детского кружка по программированию,20000.0,,руб.,https://hh.ru/vacancy/67213507?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
544,Инженер сетевого и системного администрирования,,60000.0,руб.,https://hh.ru/vacancy/50473063?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
545,DevOps инженер,110000.0,250000.0,руб.,https://hh.ru/vacancy/67361922?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
546,Data analyst,150000.0,,руб.,https://hh.ru/vacancy/51353697?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
547,Менеджер проекта (IT),180000.0,400000.0,руб.,https://hh.ru/vacancy/67404583?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
548,Инженер по администрированию и эксплуатации узлов и сетей связи,110000.0,115000.0,руб.,https://hh.ru/vacancy/67303987?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
549,Chief Technology Officer,7000.0,10000.0,USD,https://hh.ru/vacancy/67549502?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
550,Ведущий инженер по автоматизированному тестированию / Automated QA Engineer (JavaScript),250000.0,,руб.,https://hh.ru/vacancy/55104001?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
551,Разработчик ПО под Linux/Системный администратор Linux,100000.0,,руб.,https://hh.ru/vacancy/66836132?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
552,Data Engineer,250000.0,,руб.,https://hh.ru/vacancy/67494470?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
553,Frontend-разработчик,70000.0,85000.0,руб.,https://hh.ru/vacancy/67421847?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
554,Data аналитик (продуктовый аналитик),,120000.0,руб.,https://hh.ru/vacancy/54805844?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
555,Тестировщик web-приложений,100000.0,200000.0,руб.,https://hh.ru/vacancy/66551545?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
556,ML Engineer/ML-Ops,200000.0,300000.0,руб.,https://hh.ru/vacancy/66864675?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
557,Инженер в лабораторию проектирования и конструирования оптико-электронных приборов,60000.0,,руб.,https://hh.ru/vacancy/67132346?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
